season,team,player_id,player_name,age,minutes
2019,Granada,198638,João Costa,23,
2019,Granada,288376,Unai Etxebarria,22,
2019,Granada,448844,Carlos Neva,23,2475.0
2019,Granada,251896,Jesús Vallejo,22,886.0
2019,Granada,170472,Dimitri Foulquier,26,1625.0
2019,Granada,257376,Domingos Duarte,24,3351.0
2019,Granada,500191,Pepe Sánchez,19,90.0
2019,Granada,251880,Antonio Montoro,22,1.0
2019,Granada,223053,Quini,29,698.0
2019,Granada,186891,Álex Martínez,28,434.0
2019,Granada,311287,José Antonio Martínez,26,1474.0
2019,Granada,95963,Germán Sánchez,32,2805.0
2019,Granada,74641,İsmail Köybaşı,29,355.0
2019,Granada,58330,Víctor Díaz,31,3125.0
2019,Granada,468700,Neyder Lozano,25,
2019,Granada,378293,Yangel Herrera,21,2832.0
2019,Granada,631221,Isma Ruiz,18,45.0
2019,Granada,297784,Yan Eteki,21,1805.0
2019,Granada,162079,Fede Vico,24,904.0
2019,Granada,631223,Antonio Aranda,18,45.0
2019,Granada,60542,Maxime Gonalons,30,2012.0
2019,Granada,131667,Ramon Azeez,26,1675.0
2019,Granada,59551,Ángel Montoro,31,976.0
2019,Granada,329723,Gil Dias,22,370.0
2019,Granada,216464,Carlos Fernández,23,2706.0
2019,Granada,262365,Antonio Puertas,27,3102.0
2019,Granada,610336,Antoñín,19,181.0
2019,Granada,211251,Darwin Machís,26,2489.0
2019,Granada,251888,Mario Rodríguez,22,91.0
2019,Granada,73782,Adrián Ramos,33,312.0
2019,Granada,162074,Álvaro Vadillo,24,1492.0
2019,Granada,34870,Roberto Soldado,34,2815.0
2019,Eibar,94308,Marko Dmitrovic,27,3150.0
2019,Eibar,58115,Yoel Rodríguez,30,540.0
2019,Eibar,290273,Álvaro Tejero,22,1520.0
2019,Eibar,198006,Rafa Soares,24,438.0
2019,Eibar,684253,Sergio Cubero,19,113.0
2019,Eibar,139336,Paulo Oliveira,27,2270.0
2019,Eibar,203043,Pedro Bigas,29,1824.0
2019,Eibar,783429,Unai Dufur,20,
2019,Eibar,71548,Anaitz Arbilla,32,2007.0
2019,Eibar,337922,Esteban Burgos,27,1205.0
2019,Eibar,223890,Rober Correa,26,1161.0
2019,Eibar,26066,Iván Ramis,34,458.0
2019,Eibar,87469,Cote,29,2361.0
2019,Eibar,728695,Ekhi Bravo,21,270.0
2019,Eibar,506248,Edu Expósito,22,2429.0
2019,Eibar,480955,Miguel Atienza,20,50.0
2019,Eibar,266795,Gonzalo Escalante,26,1718.0
2019,Eibar,138935,Sergio Álvarez,27,1329.0
2019,Eibar,398738,Miguel Marí,22,247.0
2019,Eibar,188157,Sebastián Cristóforo,25,964.0
2019,Eibar,75446,Pablo de Blasis,31,1861.0
2019,Eibar,39907,Pape Diop,33,2261.0
2019,Eibar,93936,Kike García,29,1774.0
2019,Eibar,98249,Takashi Inui,31,1965.0
2019,Eibar,81988,Sergi Enrich,29,1902.0
2019,Eibar,79352,Quique González,29,708.0
2019,Eibar,60890,Fabián Orellana,33,2578.0
2019,Eibar,154059,Charles,35,1564.0
2019,Eibar,51587,Pedro León,32,1934.0
2020,Barcelona,283170,Iñaki Peña,21,
2020,Barcelona,466783,Arnau Tenas,19,
2020,Barcelona,74857,Marc-André ter Stegen,28,3900.0
2020,Barcelona,111819,Neto,30,1110.0
2020,Barcelona,480267,Ronald Araujo,21,2233.0
2020,Barcelona,361104,Sergiño Dest,19,2745.0
2020,Barcelona,331505,Óscar Mingueza,21,2797.0
2020,Barcelona,688593,Santiago Ramos Mingo,18,
2020,Barcelona,182904,Clément Lenglet,25,3698.0
2020,Barcelona,374139,Junior Firpo,23,865.0
2020,Barcelona,18944,Gerard Piqué,33,1923.0
2020,Barcelona,69751,Jordi Alba,31,4200.0
2020,Barcelona,126540,Samuel Umtiti,26,836.0
2020,Barcelona,683840,Pedri,17,3529.0
2020,Barcelona,412669,Francisco Trincão,20,1318.0
2020,Barcelona,326330,Frenkie de Jong,23,4494.0
2020,Barcelona,617074,Ilaix Moriba,17,673.0
2020,Barcelona,331511,Riqui Puig,20,583.0
2020,Barcelona,284854,Carles Aleñá,22,170.0
2020,Barcelona,80444,Philippe Coutinho,28,792.0
2020,Barcelona,282722,Álex Collado,21,
2020,Barcelona,85370,Sergi Roberto,28,1200.0
2020,Barcelona,351892,Matheus Fernandes,22,17.0
2020,Barcelona,65230,Sergio Busquets,31,3520.0
2020,Barcelona,44162,Miralem Pjanić,30,1297.0
2020,Barcelona,129473,Rafinha,27,
2020,Barcelona,288230,Ousmane Dembélé,23,2704.0
2020,Barcelona,28003,Lionel Messi,33,4193.0
2020,Barcelona,466810,Ansu Fati,17,596.0
2020,Barcelona,125781,Antoine Griezmann,29,3906.0
2020,Barcelona,95732,Martin Braithwaite,29,1719.0
2020,Barcelona,466809,Konrad de la Fuente,18,36.0
2020,Real Madrid,108390,Thibaut Courtois,28,4590.0
2020,Real Madrid,404839,Andriy Lunin,21,120.0
2020,Real Madrid,568154,Lucas Cañizares,18,
2020,Real Madrid,549069,Diego Altube,20,
2020,Real Madrid,623525,Luis López,19,
2020,Real Madrid,525299,Miguel Gutiérrez,18,317.0
2020,Real Madrid,401530,Éder Militão,22,1730.0
2020,Real Madrid,138927,Daniel Carvajal,28,1119.0
2020,Real Madrid,291417,Ferland Mendy,25,3260.0
2020,Real Madrid,495625,Víctor Chust,20,215.0
2020,Real Madrid,58884,Nacho Fernández,30,2765.0
2020,Real Madrid,221316,Lucas Vázquez,29,2780.0
2020,Real Madrid,629511,Pablo Ramón,19,
2020,Real Madrid,603940,Marvin Park,19,132.0
2020,Real Madrid,25557,Sergio Ramos,34,1790.0
2020,Real Madrid,280730,Álvaro Odriozola,24,959.0
2020,Real Madrid,537759,Sergio Santos,19,
2020,Real Madrid,164770,Raphaël Varane,27,3571.0
2020,Real Madrid,44501,Marcelo,32,1339.0
2020,Real Madrid,369081,Federico Valverde,21,1963.0
2020,Real Madrid,316264,Martin Ødegaard,21,367.0
2020,Real Madrid,537762,Sergio Arribas,18,158.0
2020,Real Madrid,296622,Marco Asensio,24,2620.0
2020,Real Madrid,495621,Antonio Blanco,19,220.0
2020,Real Madrid,16306,Casemiro,28,3941.0
2020,Real Madrid,27992,Luka Modrić,34,3721.0
2020,Real Madrid,85288,Isco,28,1093.0
2020,Real Madrid,31909,Toni Kroos,30,3193.0
2020,Real Madrid,371998,Vinicius Junior,19,2722.0
2020,Real Madrid,412363,Rodrygo,19,1299.0
2020,Real Madrid,573775,Hugo Duro,20,67.0
2020,Real Madrid,257462,Luka Jović,22,210.0
2020,Real Madrid,298976,Borja Mayoral,23,23.0
2020,Real Madrid,18922,Karim Benzema,32,3885.0
2020,Real Madrid,652332,Óscar Aranda,18,
2020,Real Madrid,225020,Mariano Díaz,26,681.0
2020,Real Madrid,50202,Eden Hazard,29,896.0
2020,Atletico Madrid,121483,Jan Oblak,27,4140.0
2020,Atletico Madrid,226073,Ivo Grbic,24,90.0
2020,Atletico Madrid,396337,Miguel San Román,22,90.0
2020,Atletico Madrid,282411,Marcos Llorente,25,3619.0
2020,Atletico Madrid,491693,Nehuén Pérez,20,
2020,Atletico Madrid,476352,Renan Lodi,22,1681.0
2020,Atletico Madrid,250845,José María Giménez,25,2115.0
2020,Atletico Madrid,281769,Mario Hermoso,25,3020.0
2020,Atletico Madrid,618809,Manu Sánchez,19,49.0
2020,Atletico Madrid,446106,Juan Manuel Sanabria,20,7.0
2020,Atletico Madrid,388545,Ricard Sánchez,20,166.0
2020,Atletico Madrid,95810,Kieran Trippier,29,3086.0
2020,Atletico Madrid,107010,Stefan Savic,29,3745.0
2020,Atletico Madrid,495600,Álvaro García,20,
2020,Atletico Madrid,708388,Adrián Corral,17,
2020,Atletico Madrid,156501,Felipe,31,2615.0
2020,Atletico Madrid,76061,Sime Vrsaljko,28,535.0
2020,Atletico Madrid,318077,Lucas Torreira,24,724.0
2020,Atletico Madrid,74229,Koke,28,3689.0
2020,Atletico Madrid,568148,Mario Soriano,18,16.0
2020,Atletico Madrid,127189,Geoffrey Kondogbia,27,774.0
2020,Atletico Madrid,230784,Thomas Partey,27,199.0
2020,Atletico Madrid,205562,Thomas Lemar,24,1627.0
2020,Atletico Madrid,148928,Saúl Ñíguez,25,2674.0
2020,Atletico Madrid,295065,Toni Moya,22,
2020,Atletico Madrid,122043,Héctor Herrera,30,979.0
2020,Atletico Madrid,408472,Josep Calavera,20,
2020,Atletico Madrid,536823,Óscar Castro,19,
2020,Atletico Madrid,462250,João Félix,20,2353.0
2020,Atletico Madrid,266807,Ángel Correa,25,3065.0
2020,Atletico Madrid,229004,Moussa Dembélé,23,142.0
2020,Atletico Madrid,548188,Germán Valera,18,
2020,Atletico Madrid,140776,Yannick Carrasco,26,2574.0
2020,Atletico Madrid,505674,Sergio Camello,19,31.0
2020,Atletico Madrid,44352,Luis Suárez,33,2983.0
2020,Atletico Madrid,505673,Víctor Mollejo,19,
2020,Atletico Madrid,274347,Ivan Saponjic,22,47.0
2020,Atletico Madrid,44779,Diego Costa,31,204.0
2020,Atletico Madrid,67082,Vitolo,30,454.0
2020,Sevilla,207834,Yassine Bounou,29,4110.0
2020,Sevilla,396107,Javi Díaz,23,
2020,Sevilla,64000,Tomáš Vaclík,31,750.0
2020,Sevilla,537367,Alfonso Pastor,19,90.0
2020,Sevilla,537369,Adrián González,20,
2020,Sevilla,411975,Jules Koundé,21,4123.0
2020,Sevilla,676042,Juanlu Sánchez,16,
2020,Sevilla,329145,Diego Carlos,27,4050.0
2020,Sevilla,461866,Javi Vázquez,19,
2020,Sevilla,60410,Marcos Acuña,28,2829.0
2020,Sevilla,182579,Karim Rekik,25,1317.0
2020,Sevilla,92947,Sergi Gómez,28,1311.0
2020,Sevilla,711628,Pablo Pérez,18,
2020,Sevilla,93935,Sergio Escudero,30,942.0
2020,Sevilla,378954,Joris Gnagnon,23,29.0
2020,Sevilla,398435,Kike Ríos,20,
2020,Sevilla,668179,Carlos Álvarez,16,
2020,Sevilla,214775,Óliver Torres,25,2108.0
2020,Sevilla,74294,Nemanja Gudelj,28,1930.0
2020,Sevilla,284884,Óscar Rodríguez,22,1009.0
2020,Sevilla,263727,Joan Jordán,25,3340.0
2020,Sevilla,76163,Franco Vázquez,31,344.0
2020,Sevilla,32467,Ivan Rakitic,32,3092.0
2020,Sevilla,15956,Jesús Navas,34,3552.0
2020,Sevilla,51174,Fernando,32,3524.0
2020,Sevilla,433049,Youssef En-Nesyri,23,3004.0
2020,Sevilla,537382,Bryan Gil,19,13.0
2020,Sevilla,628886,Iván Romero,19,
2020,Sevilla,241391,Oussama Idrissi,24,455.0
2020,Sevilla,189441,Lucas Ocampos,25,3402.0
2020,Sevilla,223725,Munir El Haddadi,24,1458.0
2020,Sevilla,341272,Álex Pozo,21,
2020,Sevilla,216464,Carlos Fernández,24,198.0
2020,Sevilla,111961,Suso,26,2877.0
2020,Sevilla,72522,Luuk de Jong,29,2157.0
2020,Sevilla,20005,Papu Gómez,32,1176.0
2020,Sevilla,587562,Antonio Zarzana,18,9.0
2020,Sevilla,88490,Aleix Vidal,30,1117.0
2020,Real Sociedad,212862,Álex Remiro,25,4380.0
2020,Real Sociedad,625657,Unai Marrero,18,
2020,Real Sociedad,561702,Gaizka Ayesa,19,
2020,Real Sociedad,428948,Andoni Zubiaurre,23,
2020,Real Sociedad,26065,Miguel Ángel Moyá,36,90.0
2020,Real Sociedad,351809,Robin Le Normand,23,3628.0
2020,Real Sociedad,355628,Igor Zubeldia,23,2516.0
2020,Real Sociedad,580560,Jon Pacheco,19,31.0
2020,Real Sociedad,289255,Andoni Gorosabel,23,2863.0
2020,Real Sociedad,246291,Diego Llorente,26,90.0
2020,Real Sociedad,517842,Aihen Muñoz,22,1402.0
2020,Real Sociedad,524925,Modibo Sagnan,21,979.0
2020,Real Sociedad,229804,Aritz Elustondo,26,2314.0
2020,Real Sociedad,434602,Aritz Arambarri,22,25.0
2020,Real Sociedad,517845,Jérémy Blasco,21,
2020,Real Sociedad,197135,Joseba Zaldua,28,1032.0
2020,Real Sociedad,43003,Nacho Monreal,34,2940.0
2020,Real Sociedad,423440,Martín Zubimendi,21,2512.0
2020,Real Sociedad,338424,Mikel Merino,24,3094.0
2020,Real Sociedad,625651,Urko González de Zárate,19,46.0
2020,Real Sociedad,634431,Beñat Turrientes,18,
2020,Real Sociedad,465967,Ander Guevara,22,2538.0
2020,Real Sociedad,289257,Jon Guridi,25,1028.0
2020,Real Sociedad,569866,Roberto López,20,592.0
2020,Real Sociedad,59344,Asier Illarramendi,30,509.0
2020,Real Sociedad,289286,Luca Sangalli,25,
2020,Real Sociedad,35518,David Silva,34,1840.0
2020,Real Sociedad,349066,Alexander Isak,20,2980.0
2020,Real Sociedad,351478,Mikel Oyarzabal,23,3192.0
2020,Real Sociedad,616369,Ander Barrenetxea,18,1593.0
2020,Real Sociedad,563137,Robert Navarro,18,35.0
2020,Real Sociedad,289236,Jon Bautista,24,464.0
2020,Real Sociedad,99353,Portu,28,2812.0
2020,Real Sociedad,122155,Willian José,28,1005.0
2020,Real Sociedad,216464,Carlos Fernández,24,424.0
2020,Real Sociedad,625654,Julen Lobete,19,
2020,Real Sociedad,177847,Adnan Januzaj,25,1466.0
2020,Real Sociedad,289272,Martín Merquelanz,25,715.0
2020,Villarreal,585323,Filip Jørgensen,18,
2020,Villarreal,229604,Gerónimo Rulli,28,1860.0
2020,Villarreal,547248,Iker Álvarez,18,
2020,Villarreal,51710,Sergio Asenjo,31,3330.0
2020,Villarreal,399776,Pau Torres,23,3975.0
2020,Villarreal,527966,Andrei Rațiu,22,
2020,Villarreal,349599,Pervis Estupiñán,22,1698.0
2020,Villarreal,480763,Juan Foyth,22,2450.0
2020,Villarreal,356197,Alfonso Pedraza,24,3285.0
2020,Villarreal,207917,Alberto Moreno,27,238.0
2020,Villarreal,15452,Raúl Albiol,34,4259.0
2020,Villarreal,238868,Rubén Peña,28,1796.0
2020,Villarreal,236956,Soufiane Chakla,26,192.0
2020,Villarreal,631098,Lanchi,19,
2020,Villarreal,11111,Ramiro Funes Mori,29,1493.0
2020,Villarreal,73250,Mario Gaspar,29,2069.0
2020,Villarreal,65318,Jaume Costa,32,940.0
2020,Villarreal,175449,Moi Gómez,26,2924.0
2020,Villarreal,341277,Sergio Lozano,21,
2020,Villarreal,59561,Dani Parejo,31,4289.0
2020,Villarreal,627287,Carlo García,19,12.0
2020,Villarreal,74869,Francis Coquelin,29,1447.0
2020,Villarreal,65467,Vicente Iborra,32,1227.0
2020,Villarreal,188854,Manu Trigueros,28,3860.0
2020,Villarreal,63494,Étienne Capoue,31,2106.0
2020,Villarreal,548111,Álex Baena,18,799.0
2020,Villarreal,568157,Yéremy Pino,17,1407.0
2020,Villarreal,405398,Takefusa Kubo,19,688.0
2020,Villarreal,401922,Samuel Chukwueze,21,2195.0
2020,Villarreal,177467,Gerard Moreno,28,3592.0
2020,Villarreal,627294,Fer Niño,19,959.0
2020,Villarreal,413262,Dani Raba,24,309.0
2020,Villarreal,298983,Javi Ontiveros,22,
2020,Villarreal,412041,Álex Millán,20,13.0
2020,Villarreal,119235,Carlos Bacca,33,1444.0
2020,Villarreal,126716,Paco Alcácer,26,2197.0
2020,Valencia,146227,Jasper Cillessen,31,900.0
2020,Valencia,398131,Cristian Rivero,22,390.0
2020,Valencia,227805,Jaume Doménech,29,2520.0
2020,Valencia,288376,Unai Etxebarria,23,
2020,Valencia,221322,José Gayà,25,2864.0
2020,Valencia,623024,Jesús Vázquez,17,85.0
2020,Valencia,367466,Thierry Correia,21,2440.0
2020,Valencia,346289,Mouctar Diakhaby,23,2109.0
2020,Valencia,320271,Toni Lato,22,983.0
2020,Valencia,294321,Ferro,23,181.0
2020,Valencia,423443,Álex Centelles,20,
2020,Valencia,149498,Gabriel Paulista,29,2770.0
2020,Valencia,409273,Kevin Sibille,21,90.0
2020,Valencia,602156,Guillem Molina,20,247.0
2020,Valencia,90681,Eliaquim Mangala,29,620.0
2020,Valencia,163086,Cristiano Piccini,27,64.0
2020,Valencia,557149,Kang-in Lee,19,1432.0
2020,Valencia,503991,Yunus Musah,17,1645.0
2020,Valencia,372246,Carlos Soler,23,2798.0
2020,Valencia,127189,Geoffrey Kondogbia,27,440.0
2020,Valencia,417575,Uros Racic,22,2462.0
2020,Valencia,569375,Koba Koindredi,18,327.0
2020,Valencia,495629,Hugo Guillamón,20,2149.0
2020,Valencia,563812,Christian Oliva,24,192.0
2020,Valencia,63463,Daniel Wass,31,3083.0
2020,Valencia,599263,Vicente Esquerdo,21,369.0
2020,Valencia,225122,Gonçalo Guedes,23,2502.0
2020,Valencia,265078,Patrick Cutrone,22,108.0
2020,Valencia,396894,Maxi Gómez,23,2700.0
2020,Valencia,263860,Jason Remeseiro,25,617.0
2020,Valencia,85383,Rubén Sobrino,28,435.0
2020,Valencia,328914,Álex Blanco,21,762.0
2020,Valencia,98322,Denis Cheryshev,29,1176.0
2020,Valencia,527350,Manu Vallejo,23,1227.0
2020,Valencia,27389,Kévin Gameiro,33,1068.0
2020,Real Betis,335221,Dani Martín,21,
2020,Real Betis,251877,Carlos Marín,23,
2020,Real Betis,101118,Joel Robles,30,2040.0
2020,Real Betis,566666,Dani Rebollo,20,
2020,Real Betis,40423,Claudio Bravo,37,1890.0
2020,Real Betis,341227,Juan Miranda,20,1936.0
2020,Real Betis,476344,Emerson Royal,21,3182.0
2020,Real Betis,193098,Álex Moreno,27,1996.0
2020,Real Betis,80293,Aïssa Mandi,28,2813.0
2020,Real Betis,99922,Marc Bartra,29,1695.0
2020,Real Betis,630998,José Calderón,20,
2020,Real Betis,711638,Fran Delgado,18,17.0
2020,Real Betis,630984,Geovanni Barba,19,
2020,Real Betis,68645,Martín Montoya,29,554.0
2020,Real Betis,62920,Víctor Ruiz,31,2520.0
2020,Real Betis,27374,Sidnei,30,962.0
2020,Real Betis,203496,Nabil Fekir,26,2863.0
2020,Real Betis,342385,Guido Rodríguez,26,3095.0
2020,Real Betis,66106,Sergio Canales,29,2789.0
2020,Real Betis,100131,William Carvalho,28,1401.0
2020,Real Betis,429901,Paul Akouokou,22,643.0
2020,Real Betis,263856,Víctor Camarasa,26,
2020,Real Betis,20506,Andrés Guardado,33,1489.0
2020,Real Betis,395694,Yassin Fekir,23,
2020,Real Betis,371174,Diego Lainez,20,1144.0
2020,Real Betis,378139,Aitor Ruibal,24,1685.0
2020,Real Betis,278359,Borja Iglesias,27,1616.0
2020,Real Betis,630995,Rodri Sánchez,20,816.0
2020,Real Betis,354741,Loren Morón,26,1030.0
2020,Real Betis,234523,Antonio Sanabria,24,1153.0
2020,Real Betis,126737,Juanmi,27,863.0
2020,Real Betis,141834,Cristian Tello,28,1390.0
2020,Real Betis,7663,Joaquín,38,1450.0
2020,Athletic Club,262396,Unai Simón,23,3960.0
2020,Athletic Club,379548,Jokin Ezkieta,23,270.0
2020,Athletic Club,71570,Iago Herrerín,32,
2020,Athletic Club,591916,Aitor Paredes,20,
2020,Athletic Club,158863,Iñigo Martínez,29,3005.0
2020,Athletic Club,338285,Unai Núñez,23,2545.0
2020,Athletic Club,61812,Yuri Berchiche,30,2140.0
2020,Athletic Club,255488,Yeray Álvarez,25,2646.0
2020,Athletic Club,255501,Iñigo Lekue,27,996.0
2020,Athletic Club,96718,Óscar de Marcos,31,2133.0
2020,Athletic Club,197545,Ander Capa,28,2397.0
2020,Athletic Club,85258,Mikel Balenziaga,32,2023.0
2020,Athletic Club,571020,Oihan Sancet,20,1122.0
2020,Athletic Club,625047,Beñat Prados,19,
2020,Athletic Club,192009,Unai López,24,1740.0
2020,Athletic Club,610083,Unai Vencedor,19,2026.0
2020,Athletic Club,524010,Oier Zarraga,21,97.0
2020,Athletic Club,300168,Mikel Vesga,27,2227.0
2020,Athletic Club,447052,Peru Nolaskoain,21,
2020,Athletic Club,178425,Dani García,30,2409.0
2020,Athletic Club,34601,Raúl García,33,2391.0
2020,Athletic Club,447053,Julen Bernaola,21,
2020,Athletic Club,709187,Nico Williams,17,55.0
2020,Athletic Club,255508,Iñaki Williams,26,2961.0
2020,Athletic Club,335216,Iñigo Vicente,22,49.0
2020,Athletic Club,338425,Álex Berenguer,24,2809.0
2020,Athletic Club,455349,Jon Morcillo,21,1519.0
2020,Athletic Club,251897,Asier Villalibre,22,1901.0
2020,Athletic Club,251848,Iñigo Córdoba,23,94.0
2020,Athletic Club,197126,Kenan Kodro,26,41.0
2020,Athletic Club,127837,Ibai Gómez,30,419.0
2020,Athletic Club,54235,Iker Muniain,27,2489.0
2020,Getafe,226012,David Soria,27,2610.0
2020,Getafe,246335,Rubén Yáñez,26,990.0
2020,Getafe,284857,Marc Cucurella,21,3325.0
2020,Getafe,376514,Mathías Olivera,22,2650.0
2020,Getafe,390688,Juan Iglesias,21,784.0
2020,Getafe,221150,Dakonam Djené,28,3029.0
2020,Getafe,236956,Soufiane Chakla,26,896.0
2020,Getafe,583508,David Alba,21,45.0
2020,Getafe,302991,Erick Cabaco,25,1373.0
2020,Getafe,111508,Allan Nyom,32,2423.0
2020,Getafe,385396,Ryan Nolan,21,
2020,Getafe,809639,Emmanuel Koffi,18,45.0
2020,Getafe,248330,Chema Rodríguez,28,737.0
2020,Getafe,76746,Damián Suárez,32,2439.0
2020,Getafe,71559,Xabi Etxeita,32,971.0
2020,Getafe,290249,Mauro Arambarri,24,3035.0
2020,Getafe,273152,Nemanja Maksimovic,25,2746.0
2020,Getafe,284854,Carles Aleñá,22,1368.0
2020,Getafe,841121,John Patrick,16,194.0
2020,Getafe,648812,Sabit Abdulai,21,148.0
2020,Getafe,371003,Ante Palaversa,20,111.0
2020,Getafe,138803,Francisco Portillo,30,545.0
2020,Getafe,158795,David Timor,30,1452.0
2020,Getafe,405398,Takefusa Kubo,19,802.0
2020,Getafe,459463,Cucho Hernández,21,1474.0
2020,Getafe,251106,Enes Ünal,23,1345.0
2020,Getafe,355336,Josete Miranda,21,23.0
2020,Getafe,505673,Víctor Mollejo,19,72.0
2020,Getafe,399780,Darío Poveda,23,4.0
2020,Getafe,148396,Abdoulay Diaby,29,121.0
2020,Getafe,227961,Jaime Mata,31,2142.0
2020,Getafe,51510,Ángel Rodríguez,33,1485.0
2020,Getafe,715650,Mamor Niang,18,75.0
2020,Celta Vigo,378482,Patrick Sequeira,21,
2020,Celta Vigo,297194,Iván Villar,22,1959.0
2020,Celta Vigo,199321,Rubén Blanco,24,1639.0
2020,Celta Vigo,577869,Ruly García,20,
2020,Celta Vigo,495627,Álvaro Fernández,20,
2020,Celta Vigo,45912,Sergio Álvarez,33,
2020,Celta Vigo,636092,Iago Domínguez,18,
2020,Celta Vigo,545647,Sergio Carreira,19,439.0
2020,Celta Vigo,251878,Aarón Martín,23,1632.0
2020,Celta Vigo,216240,Lucas Olaza,25,1617.0
2020,Celta Vigo,636093,Carlos Domínguez,19,360.0
2020,Celta Vigo,609361,José Fontán,20,829.0
2020,Celta Vigo,276111,David Costas,25,
2020,Celta Vigo,358250,Joseph Aidoo,24,1463.0
2020,Celta Vigo,505493,Diego Pampín,20,
2020,Celta Vigo,715622,Gael Alonso,17,
2020,Celta Vigo,340339,Jorge Sáenz,23,
2020,Celta Vigo,131102,Jeison Murillo,28,2792.0
2020,Celta Vigo,64134,Néstor Araújo,28,2426.0
2020,Celta Vigo,221315,Kevin Vázquez,27,560.0
2020,Celta Vigo,164055,David Juncà,26,
2020,Celta Vigo,119905,Hugo Mallo,29,2625.0
2020,Celta Vigo,699704,Gabri Veiga,18,117.0
2020,Celta Vigo,309110,Brais Méndez,23,2776.0
2020,Celta Vigo,429309,Jordan Holsgrove,20,151.0
2020,Celta Vigo,892221,Hugo Sotelo,16,1.0
2020,Celta Vigo,423444,Fran Beltrán,21,1524.0
2020,Celta Vigo,277137,Renato Tapia,24,2817.0
2020,Celta Vigo,137616,Okay Yokuşlu,26,616.0
2020,Celta Vigo,165007,Denis Suárez,26,2937.0
2020,Celta Vigo,523977,Miguel Baeza,20,623.0
2020,Celta Vigo,282694,Augusto Solari,28,478.0
2020,Celta Vigo,634427,Miguel Rodríguez,17,27.0
2020,Celta Vigo,357628,Alfon González,21,59.0
2020,Celta Vigo,72047,Iago Aspas,32,2899.0
2020,Celta Vigo,561745,Lautaro de León,19,155.0
2020,Celta Vigo,283223,Emre Mor,22,624.0
2020,Celta Vigo,162074,Álvaro Vadillo,25,
2020,Celta Vigo,70934,Nolito,33,2672.0
2020,Celta Vigo,93795,Facundo Ferreyra,29,293.0
2020,Celta Vigo,255653,Santi Mina,24,2448.0
2020,Granada,234811,Rui Silva,26,4140.0
2020,Granada,284430,Aarón Escandell,24,1050.0
2020,Granada,198638,João Costa,24,
2020,Granada,713632,Ángel Jiménez,18,90.0
2020,Granada,833884,Rafa Romero,16,
2020,Granada,575472,Arnau Fàbrega,20,
2020,Granada,491693,Nehuén Pérez,20,1448.0
2020,Granada,631222,Raúl Torrente,18,
2020,Granada,295414,Adrián Marín,23,263.0
2020,Granada,562058,Sergio Barcia,19,101.0
2020,Granada,448844,Carlos Neva,24,3055.0
2020,Granada,251896,Jesús Vallejo,23,2401.0
2020,Granada,170472,Dimitri Foulquier,27,3540.0
2020,Granada,257376,Domingos Duarte,25,3314.0
2020,Granada,500191,Pepe Sánchez,20,651.0
2020,Granada,223053,Quini,30,1360.0
2020,Granada,95963,Germán Sánchez,33,3938.0
2020,Granada,58330,Víctor Díaz,32,1578.0
2020,Granada,468700,Neyder Lozano,26,
2020,Granada,358981,Kingsley Fobi,21,45.0
2020,Granada,378293,Yangel Herrera,22,3359.0
2020,Granada,281989,Luis Milla,25,1891.0
2020,Granada,631221,Isma Ruiz,19,147.0
2020,Granada,391719,Domingos Quina,20,346.0
2020,Granada,487688,Alberto Soro,21,1096.0
2020,Granada,297784,Yan Eteki,22,2104.0
2020,Granada,413459,Eris Abedini,21,
2020,Granada,162079,Fede Vico,25,1076.0
2020,Granada,631223,Antonio Aranda,19,64.0
2020,Granada,696883,Juan Brunet,22,24.0
2020,Granada,60542,Maxime Gonalons,31,2546.0
2020,Granada,131667,Ramon Azeez,27,260.0
2020,Granada,59551,Ángel Montoro,32,2343.0
2020,Granada,284872,Álvaro Bravo,22,14.0
2020,Granada,636229,Carlos León,17,
2020,Granada,424784,Luis Suárez,22,2127.0
2020,Granada,281404,Kenedy,24,2521.0
2020,Granada,262365,Antonio Puertas,28,3340.0
2020,Granada,610336,Antoñín,20,
2020,Granada,211251,Darwin Machís,27,2909.0
2020,Granada,614195,Dani Plomer,21,45.0
2020,Granada,34870,Roberto Soldado,35,2194.0
2020,Granada,57825,Jorge Molina,38,2675.0
2020,Granada,462380,Echu Rodríguez,22,
2020,Levante,397676,Dani Cárdenas,23,1230.0
2020,Levante,617059,Pablo Campos,18,
2020,Levante,118997,Aitor Fernández,29,2730.0
2020,Levante,299715,Koke Vegas,24,180.0
2020,Levante,349856,Son,26,1530.0
2020,Levante,387129,Róber Pier,25,1562.0
2020,Levante,257851,Rúben Vezo,26,2718.0
2020,Levante,175323,Óscar Duarte,31,2536.0
2020,Levante,193784,Carlos Clerc,28,3083.0
2020,Levante,618806,Alfredo Pedraza,19,45.0
2020,Levante,158791,Sergio Postigo,31,2019.0
2020,Levante,125931,Toño García,30,1187.0
2020,Levante,71905,Coke,33,1227.0
2020,Levante,702332,Euse Monzó,19,
2020,Levante,405564,Giorgi Kochorashvili,21,138.0
2020,Levante,568835,Pablo Martínez,22,
2020,Levante,245014,Enis Bardhi,24,2016.0
2020,Levante,162056,Gonzalo Melero,26,2322.0
2020,Levante,168959,Nemanja Radoja,27,1611.0
2020,Levante,205569,Mickaël Malsa,24,2652.0
2020,Levante,120095,José Campaña,27,748.0
2020,Levante,228917,Jorge Miramón,31,1973.0
